,id,index,song_gn_dtl_gnr_basket,issue_date,album_name,album_id,artist_id_basket,song_name,song_gn_gnr_basket,artist_name_basket
7234,612969,612969,"['GN1104', 'GN1103', 'GN1101']",20140704,One In A Million,2283447,[686974],One In A Million (Feat. U-Jean) (CJ Stone Radio Edit.),['GN1100'],['R.I.O.']
7235,378500,378500,"['GN1104', 'GN1103', 'GN1101']",20150209,Forever Young (Feat. Kodie),2284722,[786645],Forever Young (Feat. Kodie) (Rapless Video Edit),['GN1100'],['Crew Cardinal']
7236,553826,553826,"['GN1103', 'GN1104', 'GN2704', 'GN1101']",20141005,Runaway (U & I),2284952,[743961],Runaway (U & I),"['GN2700', 'GN1100']",['Galantis']
7237,553826,553826,"['GN1103', 'GN1104', 'GN2704', 'GN1101']",20141005,Runaway (U & I),2284952,[743961],Runaway (U & I),"['GN2700', 'GN1100']",['Galantis']
7238,36963,36963,"['GN2704', 'GN1104', 'GN1103', 'GN1101']",20141024,Outside (Feat. Ellie Goulding),2287247,[227229],Outside (Feat. Ellie Goulding),"['GN2700', 'GN1100']",['Calvin Harris']
7239,36963,36963,"['GN2704', 'GN1104', 'GN1103', 'GN1101']",20141024,Outside (Feat. Ellie Goulding),2287247,[227229],Outside (Feat. Ellie Goulding),"['GN2700', 'GN1100']",['Calvin Harris']
7240,72623,72623,"['GN1104', 'GN1103', 'GN1101']",20141103,United We Dance (Radio Edit),2288893,[730853],United We Dance (Radio Edit),['GN1100'],['Vicetone']
7241,295018,295018,"['GN1102', 'GN1101']",20141103,Motion,2288938,[227229],Faith,['GN1100'],['Calvin Harris']
7242,295018,295018,"['GN1102', 'GN1101']",20141103,Motion,2288938,[227229],Faith,['GN1100'],['Calvin Harris']
7243,386049,386049,"['GN1104', 'GN1103', 'GN1101']",20140404,Like That,2290291,[718299],Like That (Radio Edit),['GN1100'],['Flava & Stevenson']
7244,386049,386049,"['GN1104', 'GN1103', 'GN1101']",20140404,Like That,2290291,[718299],Like That (Radio Edit),['GN1100'],['Flava & Stevenson']
7245,181044,181044,"['GN2704', 'GN1104', 'GN1103', 'GN1101']",20141006,Burn,2291888,"[772152, 790983]",Burn (Original Mix),"['GN2700', 'GN1100']","['Kshmr', 'DallasK']"
7246,77071,77071,"['GN1102', 'GN1101']",20141124,Listen (Deluxe),2291958,[182123],Bang My Head (Feat. Sia),['GN1100'],['David Guetta']
7247,505443,505443,"['GN1102', 'GN1101']",20141124,Listen (Deluxe),2291958,[182123],"Hey Mama (Feat. Nicki Minaj, Bebe Rexha & Afrojack)",['GN1100'],['David Guetta']
7248,505443,505443,"['GN1102', 'GN1101']",20141124,Listen (Deluxe),2291958,[182123],"Hey Mama (Feat. Nicki Minaj, Bebe Rexha & Afrojack)",['GN1100'],['David Guetta']
7249,644354,644354,"['GN1104', 'GN1103', 'GN1101']",20141114,Mugatu,2292942,"[715306, 791018]",Mugatu (Jay Karama Remix),['GN1100'],"['Rave Radio', 'Zoolanda']"
7250,234024,234024,"['GN2601', 'GN2602']",20141208,Feel The Party (Original Mix),2293988,[775184],Feel The Party (Original Mix),['GN2600'],['DJ S2']
7251,204270,204270,"['GN1104', 'GN1101']",20160706,Overdrive,2695737,"[779414, 788203]",Overdrive (Original Mix),['GN1100'],"['Reece Low', 'Krunk!']"
7252,684237,684237,"['GN2704', 'GN1104', 'GN1103', 'GN1101']",20160708,Ilysm,2696009,"[487524, 500440]",Ilysm,"['GN2700', 'GN1100']","['Steve Aoki', 'Autoerotique']"
7253,311947,311947,"['GN1104', 'GN2704', 'GN1102', 'GN1101']",20160707,Rise (Like A Thousand Suns),2696068,[729731],Rise (Like A Thousand Suns),"['GN2700', 'GN1100']",['Tom & Jame']
7254,695123,695123,"['GN1102', 'GN1101']",20160709,This One`s For You (Feat. Zara Larsson) (Remixes EP) (UEFA EURO 2016 공식 주제가),2696554,[182123],This One`s For You (Feat. Zara Larsson) (Stefan Dabruck Remix) (Radio Edit) (Official Song UEFA EURO 2016),['GN1100'],['David Guetta']
7255,28409,28409,"['GN1104', 'GN1102', 'GN1101']",20160714,Fuck Me Up (Feat. Cardi B),2697522,[574643],Fuck Me Up (Feat. Cardi B),['GN1100'],['TJR']
7256,295648,295648,"['GN1104', 'GN1101']",20160721,Bom Bom (Feat. Treyy G),2698894,[868517],Bom Bom (Feat. Treyy G) (Older Grand Edit.),['GN1100'],['D!rty Palm']
7257,156204,156204,"['GN1104', 'GN1103', 'GN1101']",20160721,Hawt Stuff,2699022,[730853],Hawt Stuff,['GN1100'],['Vicetone']
7258,116796,116796,"['GN1104', 'GN1102', 'GN1101']",20160725,Bounce Army,2699586,[786183],Bounce Army (Original Edit),['GN1100'],['Alex Derron']
7259,295110,295110,"['GN1104', 'GN1103', 'GN1101']",20160726,Alarm,2699755,"[771406, 993287]",Alarm,['GN1100'],"['Olly James', 'R3spawn']"
7260,250288,250288,"['GN2704', 'GN1104', 'GN1103', 'GN1101']",20160729,Keep Pushin` (Feat. Inaya Day),2700722,[552333],Keep Pushin` (Feat. Inaya Day),"['GN2700', 'GN1100']",['Tujamo']
7261,560006,560006,"['GN2601', 'GN2602']",20160803,Boom Shake,2701761,[735186],Boom Shake (Original Mix),['GN2600'],['Myo']
7262,560006,560006,"['GN2601', 'GN2602']",20160803,Boom Shake,2701761,[735186],Boom Shake (Original Mix),['GN2600'],['Myo']
7263,560006,560006,"['GN2601', 'GN2602']",20160803,Boom Shake,2701761,[735186],Boom Shake (Original Mix),['GN2600'],['Myo']
7264,560006,560006,"['GN2601', 'GN2602']",20160803,Boom Shake,2701761,[735186],Boom Shake (Original Mix),['GN2600'],['Myo']
7265,531719,531719,"['GN1102', 'GN1101']",20160805,Slam Dunk (Feat. Kstylis),2701968,"[725137, 522441]",Slam Dunk (Feat. Kstylis),['GN1100'],"['Valentino Khan', 'Skrillex']"
7266,673868,673868,"['GN2704', 'GN1104', 'GN1103', 'GN1101']",20160806,Dharma,2702597,"[646751, 772152]",Dharma,"['GN2700', 'GN1100']","['Headhunterz', 'Kshmr']"
7267,294876,294876,"['GN2704', 'GN1104', 'GN1103', 'GN1101']",20160809,El Mariachi,2703056,"[526087, 726376]",El Mariachi,"['GN2700', 'GN1100']","['Bassjackers', 'Jay Hardway']"
7268,107468,107468,"['GN1104', 'GN1103', 'GN1101']",20160811,Toldja So,2703531,[601073],Toldja So (Feat.Anna Yvette),['GN1100'],['Noah Neiman']
7269,77855,77855,"['GN2704', 'GN1104', 'GN1103', 'GN1101']",20160811,Daylight (With You),2703577,"[523629, 710142]",Daylight (With You),"['GN2700', 'GN1100']","['Yves-V', 'Dimitri Vangelis & Wyman']"
7270,74826,74826,"['GN1104', 'GN2704', 'GN1101']",20160812,Wave Your Hands,2703952,"[526087, 749367]",Wave Your Hands,"['GN2700', 'GN1100']","['Bassjackers', 'Thomas Newson']"
7271,77010,77010,"['GN1104', 'GN2704', 'GN1101']",20160812,Wildcard (Feat. Sidnie Tipton),2703985,[772152],Wildcard (Feat. Sidnie Tipton),"['GN2700', 'GN1100']",['Kshmr']
7272,503907,503907,"['GN2704', 'GN1104', 'GN1103', 'GN1101']",20160812,Dirty Bassline,2704072,[758982],Dirty Bassline,"['GN2700', 'GN1100']",['Maddix']
7273,386572,386572,"['GN1104', 'GN1103', 'GN1101']",20160816,Don`t Need No Money (Feat. Steffen Morrison),2704351,[759254],Don`t Need No Money (Feat. Steffen Morrison),['GN1100'],['Merk & Kremont']
7274,401531,401531,"['GN1104', 'GN1102', 'GN1101']",20160817,World Wide Final,2704611,[1024413],World Wide (Radio Edit.),['GN1100'],['Steve 80']
7275,228767,228767,"['GN2704', 'GN1104', 'GN1103', 'GN1101']",20160823,Summer On You (Club Edit),2705713,"[783931, 625015]",Summer On You (Feat. Wulf) (Club Edit),"['GN2700', 'GN1100']","['Sam Feldt', 'Lucas & Steve']"
7276,228767,228767,"['GN2704', 'GN1104', 'GN1103', 'GN1101']",20160823,Summer On You (Club Edit),2705713,"[783931, 625015]",Summer On You (Feat. Wulf) (Club Edit),"['GN2700', 'GN1100']","['Sam Feldt', 'Lucas & Steve']"
7277,212413,212413,"['GN1104', 'GN1102', 'GN1101']",20160823,Armageddon (Feat. Tony Rodini),2705790,"[728173, 906993]",Armageddon (Feat. Tony Rodini),['GN1100'],"['Joey Dale', 'Ryos']"
7278,212413,212413,"['GN1104', 'GN1102', 'GN1101']",20160823,Armageddon (Feat. Tony Rodini),2705790,"[728173, 906993]",Armageddon (Feat. Tony Rodini),['GN1100'],"['Joey Dale', 'Ryos']"
7279,538370,538370,"['GN1104', 'GN1102', 'GN1101']",20160824,Jackpot (Feat. Chris Reeder),2706136,[54361],Jackpot (Ferry Remix) (Feat. Chris Reeder),['GN1100'],['David Jones']
7280,208031,208031,"['GN1104', 'GN2704', 'GN1102', 'GN1101']",20160826,Primer,2706874,[507403],Primer,"['GN2700', 'GN1100']",['Dubvision']
7281,72805,72805,"['GN2704', 'GN1104', 'GN1103', 'GN1101']",20160826,Sweet Memories,2706918,"[180940, 755680]",Sweet Memories,"['GN2700', 'GN1100']","['Kaskade', 'CID']"
7282,72805,72805,"['GN2704', 'GN1104', 'GN1103', 'GN1101']",20160826,Sweet Memories,2706918,"[180940, 755680]",Sweet Memories,"['GN2700', 'GN1100']","['Kaskade', 'CID']"
7283,9214,9214,"['GN1104', 'GN2704', 'GN1102', 'GN1101']",20160827,Live The Night,2707121,"[438380, 46112, 569092]",Live The Night,"['GN2700', 'GN1100']","['Hardwell', 'Lil Jon', 'W&W']"
7284,707499,707499,"['GN2704', 'GN1104', 'GN1103', 'GN1101']",20160829,Nashville,2707126,"[725099, 542401]",Nashville,"['GN2700', 'GN1100']","['Wolfpack', 'Diego Miranda']"
7285,639480,639480,"['GN2601', 'GN2602']",20160829,Wao #6,2707192,[869898],Disc Close (Original Mix),['GN2600'],['Sixthema']
7286,639480,639480,"['GN2601', 'GN2602']",20160829,Wao #6,2707192,[869898],Disc Close (Original Mix),['GN2600'],['Sixthema']
7287,159496,159496,"['GN1104', 'GN1102', 'GN1101']",20160830,All The Way Down (Feat. Jenson Vaughan),2707491,"[721358, 718052]",All The Way Down (Feat. Jenson Vaughan),['GN1100'],"['Tom Swoon', 'Kill The Buzz']"
7288,159496,159496,"['GN1104', 'GN1102', 'GN1101']",20160830,All The Way Down (Feat. Jenson Vaughan),2707491,"[721358, 718052]",All The Way Down (Feat. Jenson Vaughan),['GN1100'],"['Tom Swoon', 'Kill The Buzz']"
7289,690681,690681,"['GN1104', 'GN2704', 'GN1101']",20160830,Revealed Festival EP Vol.3,2707531,"[368682, 916121]",Hu Ha,"['GN2700', 'GN1100']","['Mr. Black', 'Wao']"
7290,690681,690681,"['GN1104', 'GN2704', 'GN1101']",20160830,Revealed Festival EP Vol.3,2707531,"[368682, 916121]",Hu Ha,"['GN2700', 'GN1100']","['Mr. Black', 'Wao']"
7291,495354,495354,"['GN1104', 'GN1102', 'GN1101']",20160901,Start Of Me,2708097,"[923787, 1133608]",Start Of Me (Feat. Brad Mair),['GN1100'],"['No Mondays', 'Haverklap']"
7292,104456,104456,"['GN1104', 'GN2704', 'GN1102', 'GN1101']",20160902,Fireflies,2708358,[526087],Fireflies (Feat. Luciana),"['GN2700', 'GN1100']",['Bassjackers']
7293,104456,104456,"['GN1104', 'GN2704', 'GN1102', 'GN1101']",20160902,Fireflies,2708358,[526087],Fireflies (Feat. Luciana),"['GN2700', 'GN1100']",['Bassjackers']
7294,104456,104456,"['GN1104', 'GN2704', 'GN1102', 'GN1101']",20160902,Fireflies,2708358,[526087],Fireflies (Feat. Luciana),"['GN2700', 'GN1100']",['Bassjackers']
7295,351775,351775,"['GN1104', 'GN1103', 'GN1101']",20160905,Goodbye,2708767,"[868741, 980329]",Goodbye (Feat. Bibiane Z) (Radio Edit),['GN1100'],"['Akade', 'Above Fact']"
7296,392528,392528,"['GN1104', 'GN1101']",20160908,"Enhanced Mainstage Anthems, Vol.2",2709625,[906993],Where We Are (Radio Edit) (Feat. Karra),['GN1100'],['Ryos']
7297,615455,615455,"['GN1104', 'GN2704', 'GN1102', 'GN1101']",20160913,Invisible Children,2710907,"[772152, 791924]",Invisible Children,"['GN2700', 'GN1100']","['Kshmr', 'Tigerlily']"
7298,679106,679106,"['GN1104', 'GN2704', 'GN1102', 'GN1101']",20160920,Tonight,2711412,"[749367, 782321]",Tonight (Feat. Alex Joseph),"['GN2700', 'GN1100']","['Thomas Newson', 'Magnificence']"
7299,679106,679106,"['GN1104', 'GN2704', 'GN1102', 'GN1101']",20160920,Tonight,2711412,"[749367, 782321]",Tonight (Feat. Alex Joseph),"['GN2700', 'GN1100']","['Thomas Newson', 'Magnificence']"
7300,218157,218157,"['GN1104', 'GN1103', 'GN1101']",20160920,No Sleep,2711576,"[419681, 895707]",No Sleep (Radio Edit) (Feat. Mariah McManus),['GN1100'],"['Maor Levi', 'Brklyn']"
7301,218157,218157,"['GN1104', 'GN1103', 'GN1101']",20160920,No Sleep,2711576,"[419681, 895707]",No Sleep (Radio Edit) (Feat. Mariah McManus),['GN1100'],"['Maor Levi', 'Brklyn']"
7302,218157,218157,"['GN1104', 'GN1103', 'GN1101']",20160920,No Sleep,2711576,"[419681, 895707]",No Sleep (Radio Edit) (Feat. Mariah McManus),['GN1100'],"['Maor Levi', 'Brklyn']"
7303,485091,485091,['GN1101'],20170201,Keep Calm,3367072,[905881],Keep Calm (Original Mix),['GN1100'],['Jay Karama']
7304,485091,485091,['GN1101'],20170201,Keep Calm,3367072,[905881],Keep Calm (Original Mix),['GN1100'],['Jay Karama']
7305,118830,118830,['GN1101'],20170201,Where We Are (Feat. KARRA),3373782,[906993],Where We Are (Radio Edit),['GN1100'],['Ryos']
7306,190987,190987,['GN1101'],20170526,Melbourne Bounce (Spring `17),3709077,[1799225],Goa (Original Mix),['GN1100'],['Callabria']
7307,644275,644275,"['GN1104', 'GN1102', 'GN1101']",20160922,Vegas,10000198,"[686248, 46112, 749009]",Vegas,['GN1100'],"['Alvaro', 'Lil Jon', 'Jetfire']"
7308,644275,644275,"['GN1104', 'GN1102', 'GN1101']",20160922,Vegas,10000198,"[686248, 46112, 749009]",Vegas,['GN1100'],"['Alvaro', 'Lil Jon', 'Jetfire']"
7309,336176,336176,"['GN1104', 'GN1103', 'GN1101']",20160923,Freaks,10000545,[574643],Freaks,['GN1100'],['TJR']
7310,336176,336176,"['GN1104', 'GN1103', 'GN1101']",20160923,Freaks,10000545,[574643],Freaks,['GN1100'],['TJR']
7311,336176,336176,"['GN1104', 'GN1103', 'GN1101']",20160923,Freaks,10000545,[574643],Freaks,['GN1100'],['TJR']
7312,228313,228313,"['GN1102', 'GN1101']",20160929,ShowKaaze,10001990,[775703],Freedom (Feat. Stu Gabriel),['GN1100'],['Kaaze']
7313,491455,491455,"['GN1104', 'GN1102', 'GN1101']",20161005,No Matter Where We Are,10003064,[873645],No Matter Where We Are,['GN1100'],['Manse']
7314,107248,107248,"['GN1104', 'GN2704', 'GN1102', 'GN1101']",20161007,Party Till We Die,10003899,"[713163, 698611]",Party Till We Die (Feat. Andrew W.K.),"['GN2700', 'GN1100']","['Makj', 'Timmy Trumpet']"
7315,107248,107248,"['GN1104', 'GN2704', 'GN1102', 'GN1101']",20161007,Party Till We Die,10003899,"[713163, 698611]",Party Till We Die (Feat. Andrew W.K.),"['GN2700', 'GN1100']","['Makj', 'Timmy Trumpet']"
7316,107248,107248,"['GN1104', 'GN2704', 'GN1102', 'GN1101']",20161007,Party Till We Die,10003899,"[713163, 698611]",Party Till We Die (Feat. Andrew W.K.),"['GN2700', 'GN1100']","['Makj', 'Timmy Trumpet']"
7317,243716,243716,"['GN2704', 'GN1104', 'GN1103', 'GN1101']",20161011,Destiny,10005114,[526087],Destiny (Feat. Mat B.),"['GN2700', 'GN1100']",['Bassjackers']
7318,155675,155675,"['GN1104', 'GN1102', 'GN1101']",20161012,Hope,10005462,[1203438],Hope (Original Mix),['GN1100'],['Alex Moor']
7319,202244,202244,"['GN1104', 'GN2704', 'GN1101']",20161018,Obey,10007069,"[876408, 714615]",Obey (Feat. Enrique Dragon),"['GN2700', 'GN1100']","['Juicy M', 'Luka Caro']"
7320,473920,473920,"['GN1104', 'GN1103', 'GN1101']",20161018,"JUMP, JUMP!",10007081,"[722156, 1220639]","JUMP, JUMP! (Original Mix)",['GN1100'],"['Jason Risk', 'Jacob Rodi']"
7321,131086,131086,"['GN1104', 'GN1101']",20161021,Battle Sirens (Ephwurd Remix),10008275,"[623692, 261392]",Battle Sirens (Ephwurd Remix),['GN1100'],"['Knife Party', 'Tom Morello : The Nightwatchman']"
7322,634905,634905,"['GN1103', 'GN1104', 'GN2704', 'GN1102', 'GN1101']",20161024,Graveyard EP,10008576,[686510],Graveyard,"['GN2700', 'GN1100']",['KURA']
7323,380313,380313,"['GN1104', 'GN2704', 'GN1102', 'GN1101']",20161104,Invictus,10012293,"[771406, 758982]",Invictus,"['GN2700', 'GN1100']","['Olly James', 'Maddix']"
7324,510802,510802,['GN1101'],20161104,클럽인생이라 전해라 Vol.2,10012476,"[743431, 751652]",Fiesta Loca (Radio Edit),['GN1100'],"['Phil Daras', 'Carlo Lucca']"
7325,510802,510802,['GN1101'],20161104,클럽인생이라 전해라 Vol.2,10012476,"[743431, 751652]",Fiesta Loca (Radio Edit),['GN1100'],"['Phil Daras', 'Carlo Lucca']"
7326,662835,662835,"['GN2704', 'GN1104', 'GN1103', 'GN1101']",20161111,Gorilla,10014374,"[729055, 1229650, 367976]",Gorilla,"['GN2700', 'GN1100']","['Will Sparks', 'Tyron Hapi', 'Luciana']"
7327,643988,643988,"['GN1104', 'GN2704', 'GN1102', 'GN1101']",20161118,Get Down,10016274,"[438380, 569092]",Get Down,"['GN2700', 'GN1100']","['Hardwell', 'W&W']"
7328,706129,706129,"['GN1104', 'GN2704', 'GN1102', 'GN1101']",20161122,Under The Stars,10016894,"[507403, 724152]",Under The Stars,"['GN2700', 'GN1100']","['Dubvision', 'Justin OH']"
7329,358535,358535,"['GN1103', 'GN1104', 'GN2704', 'GN1101']",20161125,Make It Right,10018159,[43122],Make It Right (Feat. Angel Taylor) (Juicy M Remix),"['GN2700', 'GN1100']",['Armin Van Buuren']
7330,631439,631439,"['GN2704', 'GN1102', 'GN1101']",20161129,The Spook Returns,10018889,"[772152, 868088, 1239474]",The Spook Returns,"['GN2700', 'GN1100']","['Kshmr', 'B3nte', 'Badjack']"
7331,697661,697661,"['GN1104', 'GN2704', 'GN1102', 'GN1101']",20161201,Underground,10019905,[534141],Underground,"['GN2700', 'GN1100']",['Quintino']
7332,619929,619929,"['GN1104', 'GN2704', 'GN1101']",20161203,Tora,10020395,[686510],Tora,"['GN2700', 'GN1100']",['KURA']
7333,250872,250872,"['GN1104', 'GN1103', 'GN1101']",20161208,Overload,10021471,"[714411, 1071535]",Overload,['GN1100'],"['Suyano', 'Adventurer']"
7334,544966,544966,"['GN1104', 'GN1101']",20161228,Machina,10026414,[771406],Machina (Original Mix),['GN1100'],['Olly James']
7335,549432,549432,"['GN1104', 'GN1101']",20170105,Lonely 2K17,10028462,[830548],Lonely 2K17 (Club Edit),['GN1100'],['Deep.Spirit']
7336,611262,611262,"['GN1104', 'GN2704', 'GN1102', 'GN1101']",20170106,Mandala (Feat. Mitika) (Sunburn 2016 Anthem),10028866,"[772152, 778905]",Mandala (Feat. Mitika) (Sunburn 2016 Anthem),"['GN2700', 'GN1100']","['Kshmr', 'Marnik']"
7337,611262,611262,"['GN1104', 'GN2704', 'GN1102', 'GN1101']",20170106,Mandala (Feat. Mitika) (Sunburn 2016 Anthem),10028866,"[772152, 778905]",Mandala (Feat. Mitika) (Sunburn 2016 Anthem),"['GN2700', 'GN1100']","['Kshmr', 'Marnik']"
7338,241328,241328,"['GN2704', 'GN1104', 'GN1103', 'GN1101']",20170106,Oh So Hard,10028888,"[634931, 982517]",Break Of Dawn,"['GN2700', 'GN1100']","['Breathe Carolina', 'Swede Dreams']"
7339,474316,474316,"['GN1104', 'GN1102', 'GN1101']",20170125,Alive (Feat. Bree Philipson),10033897,"[780628, 722156]",Alive (Feat. Bree Philipson) (Original Mix),['GN1100'],"['Zannon', 'Jason Risk']"
7340,298133,298133,"['GN1104', 'GN2704', 'GN1102', 'GN1101']",20170203,Can`t Take It,10035690,"[634931, 526087]",Can`t Take It (Feat. Cade),"['GN2700', 'GN1100']","['Breathe Carolina', 'Bassjackers']"
7341,156003,156003,"['GN1104', 'GN2704', 'GN1102', 'GN1101']",20170210,Split (Only U),10037438,"[32887, 713297]",Split (Only U) (Radio Edit),"['GN2700', 'GN1100']","['Tiesto', 'The Chainsmokers']"
7342,586461,586461,"['GN1104', 'GN1102', 'GN1101']",20170215,L`Amour Toujours (Tiesto Edit),10038746,[713518],L`Amour Toujours (Feat. Delaney Jane) (Tiesto Radio Edit),['GN1100'],['Dzeko & Torres']
7343,23766,23766,"['GN1104', 'GN2704', 'GN1102', 'GN1101']",20170223,Beautiful World (Radio Edit),10040925,"[743440, 868620]",Beautiful World (Radio Edit),"['GN2700', 'GN1100']","['Blasterjaxx', 'DBSTF']"
7344,291617,291617,"['GN2704', 'GN1104', 'GN1103', 'GN1101']",20170307,S.A.X.,10043636,"[243136, 552333]",S.A.X. (Radio Edit),"['GN2700', 'GN1100']","['Laidback Luke', 'Tujamo']"
7345,291617,291617,"['GN2704', 'GN1104', 'GN1103', 'GN1101']",20170307,S.A.X.,10043636,"[243136, 552333]",S.A.X. (Radio Edit),"['GN2700', 'GN1100']","['Laidback Luke', 'Tujamo']"
7346,291617,291617,"['GN2704', 'GN1104', 'GN1103', 'GN1101']",20170307,S.A.X.,10043636,"[243136, 552333]",S.A.X. (Radio Edit),"['GN2700', 'GN1100']","['Laidback Luke', 'Tujamo']"
7347,133070,133070,"['GN1104', 'GN2704', 'GN1101']",20170310,Monsta,10044546,[729055],Monsta,"['GN2700', 'GN1100']",['Will Sparks']
7348,369455,369455,"['GN2704', 'GN1104', 'GN1103', 'GN1101']",20170321,Hey Baby Remixes,10047261,"[751063, 487526]",Hey Baby (Feat. Deb`s Daughter) (Steve Aoki Remix),"['GN2700', 'GN1100']","['Dimitri Vegas & Like Mike', 'Diplo']"
7349,434404,434404,"['GN2601', 'GN2602']",20170323,Horurock,10048140,[735186],Horurock,['GN2600'],['Myo']
7350,365995,365995,['GN1101'],20170221,Angel (NCS),10048998,"[927395, 932645]",Angel (Feat. Parker Polhill & Bibiane Z),['GN1100'],"['Vanze', 'Reunify']"
7351,653757,653757,"['GN1104', 'GN1103', 'GN1101']",20170329,Pikachu,10049780,[2750790],Pikachu (Original Mix),['GN1100'],['Mandee']
7352,76322,76322,"['GN1104', 'GN1103', 'GN1101']",20170406,Spirits (Feat. Bodhi Jones),10052051,[1383596],Spirits (Feat. Bodhi Jones),['GN1100'],['Jef Miles']
7353,593947,593947,"['GN2704', 'GN1104', 'GN1103', 'GN1101']",20170411,Byte,10053435,"[714465, 926449]",Byte,"['GN2700', 'GN1100']","['Martin Garrix', 'Brooks']"
7354,377096,377096,"['GN1102', 'GN1101']",20170413,All Aboard,10054549,"[526087, 1629303]",All Aboard (Dimitri Vegas & Like Mike Radio Edit),['GN1100'],"['Bassjackers', 'D`Angello & Francis']"
7355,382796,382796,"['GN2704', 'GN1104', 'GN1103', 'GN1101']",20170414,Back To Me,10054880,"[772152, 878617]",Back To Me (Feat. Micky Blue),"['GN2700', 'GN1100']","['Kshmr', 'Crossnaders']"
7356,382796,382796,"['GN2704', 'GN1104', 'GN1103', 'GN1101']",20170414,Back To Me,10054880,"[772152, 878617]",Back To Me (Feat. Micky Blue),"['GN2700', 'GN1100']","['Kshmr', 'Crossnaders']"
7357,435983,435983,"['GN1104', 'GN1101']",20170417,Survivor,10055308,[721104],Survivor,['GN1100'],['Hiio']
7358,308941,308941,"['GN1104', 'GN2704', 'GN1101']",20170421,Light My Body Up (Feat. Nicki Minaj & Lil Wayne) (Tujamo Remix),10056393,[182123],Light My Body Up (Feat. Nicki Minaj & Lil Wayne) (Tujamo Remix),"['GN2700', 'GN1100']",['David Guetta']
7359,234176,234176,"['GN1104', 'GN2704', 'GN1101']",20170421,Last Night A DJ Saved My Life,10056492,"[767552, 229128]",Last Night A DJ Saved My Life,"['GN2700', 'GN1100']","['Stadiumx', 'Muzzaik']"
7360,297127,297127,"['GN2704', 'GN1104', 'GN1103', 'GN1101']",20170426,Raveology,10057914,"[727850, 729697]",Raveology (Original Mix Edit),"['GN2700', 'GN1100']","['DVBBS', 'Vinai']"
7361,564683,564683,"['GN2704', 'GN1104', 'GN1103', 'GN1101']",20170515,Overtime (Vicetone Remix),10061769,[31330],Overtime (Vicetone Remix Edit),"['GN2700', 'GN1100']",['Cash Cash']
7362,332526,332526,"['GN1104', 'GN1103', 'GN1101']",20170517,Everything Changed (Official Wish Outdoor 2016 Devoted Mix),10062718,[868620],Everything Changed,['GN1100'],['DBSTF']
7363,119173,119173,"['GN2601', 'GN2602']",20170518,Horurock (Remixes),10063065,[735186],Horurock (Sak Remix),['GN2600'],['Myo']
7364,119173,119173,"['GN2601', 'GN2602']",20170518,Horurock (Remixes),10063065,[735186],Horurock (Sak Remix),['GN2600'],['Myo']
7365,94349,94349,"['GN1104', 'GN1103', 'GN1101']",20170522,Bababa,10063531,[469041],Bababa,['GN1100'],['Michael Feiner']
7366,94349,94349,"['GN1104', 'GN1103', 'GN1101']",20170522,Bababa,10063531,[469041],Bababa,['GN1100'],['Michael Feiner']
7367,457451,457451,"['GN1104', 'GN2704', 'GN1101']",20170526,Rhythm Is A Dancer,10065705,"[634931, 786071]",Rhythm Is A Dancer (Feat. Kaleena Zanders),"['GN2700', 'GN1100']","['Breathe Carolina', 'Dropgun']"
7368,43367,43367,"['GN1103', 'GN1104', 'GN2704', 'GN1101']",20170602,Pump,10067721,[725137],Pump,"['GN2700', 'GN1100']",['Valentino Khan']
7369,546003,546003,['GN1101'],20170616,Symphony (Feat. Zara Larsson) (Dash Berlin Remix),10071538,[721670],Symphony (Feat. Zara Larsson) (Dash Berlin Remix),['GN1100'],['Clean Bandit']
7370,10505,10505,"['GN2704', 'GN1104', 'GN1103', 'GN1101']",20170616,Militant,10071757,"[729055, 1229650]",Militant (Feat. FERAL is KINKY),"['GN2700', 'GN1100']","['Will Sparks', 'Tyron Hapi']"
7371,399530,399530,['GN2004'],20170620,We Are One,10072583,[438380],We Are One (Feat. Jolin Tsai),['GN2000'],['Hardwell']
7372,433850,433850,"['GN1104', 'GN1103', 'GN1101']",20170622,Kangaroo,10073362,[470860],Kangaroo (Video Cut),['GN1100'],['Rene Rodrigezz']
7373,494629,494629,"['GN2704', 'GN1104', 'GN1103', 'GN1101']",20170623,Al Pacino,10073685,"[698611, 788203]",Al Pacino,"['GN2700', 'GN1100']","['Timmy Trumpet', 'Krunk!']"
7374,494629,494629,"['GN2704', 'GN1104', 'GN1103', 'GN1101']",20170623,Al Pacino,10073685,"[698611, 788203]",Al Pacino,"['GN2700', 'GN1100']","['Timmy Trumpet', 'Krunk!']"
7375,665203,665203,"['GN1104', 'GN1103', 'GN1101']",20170727,Kingdom of The Bass,10082731,"[753499, 873148]",Kingdom of The Bass (Original Mix),['GN1100'],"['Taao Kross', 'Alf Deep']"
7376,695112,695112,"['GN1104', 'GN2704', 'GN1102', 'GN1101']",20170728,Space Jam,10083421,"[713163, 876289]",Space Jam (Feat. Fatman Scoop),"['GN2700', 'GN1100']","['Makj', 'Michael Sparks']"
7377,341853,341853,"['GN2704', 'GN1101']",20170811,Creatures Of The Night (The Remixes),10086904,"[438380, 696767]",Creatures Of The Night (Madison Mars Remix),"['GN2700', 'GN1100']","['Hardwell', 'Austin Mahone']"
